,u1_mean,u1_var,u1_rms,u1_zcr,u1_skew,u1_kurt,u1_dom_freq,u1_spectral_centroid,u1_spectral_bandwidth,u1_spectral_entropy,u1_energy,u1_energy_ratio,u2_mean,u2_var,u2_rms,u2_zcr,u2_skew,u2_kurt,u2_dom_freq,u2_spectral_centroid,u2_spectral_bandwidth,u2_spectral_entropy,u2_energy,u2_energy_ratio,u3_mean,u3_var,u3_rms,u3_zcr,u3_skew,u3_kurt,u3_dom_freq,u3_spectral_centroid,u3_spectral_bandwidth,u3_spectral_entropy,u3_energy,u3_energy_ratio,u4_mean,u4_var,u4_rms,u4_zcr,u4_skew,u4_kurt,u4_dom_freq,u4_spectral_centroid,u4_spectral_bandwidth,u4_spectral_entropy,u4_energy,u4_energy_ratio,omega1,omega2,omega3,omega4,omega_weighted_mean,omega_spread,v_num_jumps,v_jump_mean,v_jump_max,v_jump_std,v_total_variation,v_energy,u1_perm_entropy,u1_sample_entropy,u1_kraskov_entropy,u2_perm_entropy,u2_sample_entropy,u2_kraskov_entropy,u3_perm_entropy,u3_sample_entropy,u3_kraskov_entropy,u4_perm_entropy,u4_sample_entropy,u4_kraskov_entropy
u1_energy,0.008450677132333844,0.8931087620220678,0.8176167307064228,0.0648272267309641,0.0495877104569614,-0.08918685393204201,0.0681575777709962,-0.004562679861977155,-0.1987265676541453,0.03308913645250711,1.0,0.13210458735505032,-0.005521567097986131,0.7306873384447061,0.6881897141503021,-0.011055340121813582,0.00299820168809677,-0.12962018868415773,-0.009994138882721347,-0.03302314252340315,-0.15784140731570634,0.026727064863307448,0.8439738610121462,-0.06166381969236426,-0.032323993708720224,0.5535804410960898,0.6030535140976915,-0.07155261364338412,-0.006710535128916583,-0.16768375267472047,-0.07130536235525987,-0.08209308921611932,-0.1309724915680187,0.004914562306787797,0.6817603002301007,-0.06790070708950019,-0.000753363519283039,0.4086822805518314,0.5020687413694859,-0.1408927842775734,-0.0007296313821851249,-0.19213485763644145,-0.14062153945438088,-0.14671628654444718,-0.13092309237961508,0.01220068030524552,0.5407413840293825,-0.07375936334010795,0.06737528754063887,-0.010724316501667188,-0.07154480819767517,-0.14140075978208985,-0.06304095487787671,-0.18587373190164047,0.7295004676635777,-0.12390274740939027,0.097193776756375,-0.18872995113024016,0.7846080000809795,0.7739461994705542,0.05222668329356252,0.055345410026334765,0.5503370504130187,-0.0030626362429732232,0.09525668986488182,0.49115434214650766,-0.0657082603426094,0.15238657008512738,0.5049023631007994,-0.12959216934420867,0.2043404406341395,0.5123447584900767
u1_energy_ratio,0.027971514714913867,0.14669944700284573,0.22945591763380044,-0.3016296732501609,0.03130107150943449,-0.21133443856687856,-0.2897217171379822,-0.34451924223291713,-0.0324174494211911,-0.26107156163591666,0.13210458735505032,1.0,0.013624344816618884,-0.16558439637840397,-0.20623535162180684,-0.26958037760825243,-0.03154329749588679,-0.18826211964965267,-0.26671934649755613,-0.2685518206027614,0.09100619840128489,0.09114492023112022,-0.14911037480499817,-0.38180949759475036,-0.01908836243334917,-0.2515807684412464,-0.31454131103821653,-0.2243349272278198,-0.014588616074251807,-0.11441133055658913,-0.22294577395601595,-0.22306960871471732,0.15362037712450935,0.1449138876227688,-0.24069487851825774,-0.6390214296434718,-0.007733261362658806,-0.3066054377465435,-0.3754594439157195,-0.1348575459653493,0.009165702381407764,-0.09152752722339097,-0.13362696714549374,-0.1327628486065379,0.2358689080187296,0.1671900452867414,-0.3020114446032868,-0.5425687037396141,-0.29760872202070954,-0.2691705375025289,-0.22452490798736321,-0.13379349450101127,-0.5222780513432169,-0.00957614351199264,-0.15203987984045633,-0.11896517958138779,-0.218411496106462,-0.05308985526776452,-0.07969986720167208,-0.08929996580147312,-0.34428777629898477,0.16623555225641054,0.3314561861465448,-0.2120777493083803,0.23285293504079918,-0.03744650655568941,-0.13600820809317482,0.2473221607758558,-0.07576478897026621,-0.0193256669176582,0.23354782828199647,-0.10130759646394975
u2_mean,0.6609045840100594,0.0023554216587114065,0.014804030953836743,0.00523552839877738,-0.005889623205716445,-0.0074024254082040225,0.005805143773408161,0.005186565330900596,0.0023176569701715893,-0.014561487287385606,-0.005521567097986131,0.013624344816618884,1.0,-0.01637451141929505,-0.0011623822055688998,0.004177318502697292,0.00861788741549388,-0.016016208174290992,0.004086870093288797,0.004104582116127147,0.006200539118417318,-0.010472903509434889,-0.019173642710764688,-0.01741153573059941,0.057361119288048386,-0.004893032367476383,-0.0012259824526674532,0.008335346015958736,0.0007578909003827624,-0.010826917316029593,0.01004303111901423,0.008165077745837655,0.003048897126451814,-0.011150506349944536,-0.007263039261321254,-0.015851256055371354,-0.5207624540125142,0.014979918070743089,0.016397331716386496,-0.0005282503611222686,-0.00041099206474494687,-0.002216428725079361,0.0004276467948619539,0.0008646218320031111,0.013496139174655832,-0.02464645895978059,0.0012466682516688208,0.008990747604083412,0.005860425925582099,0.0034128976397849653,0.008560066237378221,-0.0005169463013470833,0.0038179534139832234,-0.003263150451585207,-0.00041058515096904156,0.0030035468781058217,-0.020431806973586687,-0.020163526717971336,-0.015637977565760186,-0.020268313222267163,0.005708371315821123,0.00044036778315143703,0.014914059201661093,0.007569810043423026,-0.011678820044854316,0.003766620878806471,0.014549153612384626,-0.017771958504992934,0.002542163895050451,0.0014094591498172392,-0.02328893310929803,0.007080318488662451
u2_var,-0.013340466497138312,0.822597036245799,0.7287631081091908,0.16639638162616555,0.04209943050387193,-0.02702551978164949,0.16570570326587475,0.1204073653448013,-0.1683614207933086,-0.037418156414491976,0.7306873384447061,-0.16558439637840397,-0.01637451141929505,1.0,0.9065455304127527,0.11871514503588222,0.0021427032496050317,-0.08437907774067542,0.11931017669200887,0.0998819243288016,-0.1974098187612609,-0.19808315684429914,0.9028366762724767,0.1618495621477131,-0.03230231683259607,0.8262579104409836,0.8074998888233417,0.007066169951860833,0.027827053976949585,-0.15281448960474667,0.006426444329071803,-0.0018266281462289936,-0.16770085058047457,-0.22556142524682293,0.7760475222243964,0.10205475718596223,0.012461997843821552,0.6082631975098072,0.6694963424400019,-0.09862750885587898,0.003083733629769246,-0.18755530803841722,-0.09862274387069912,-0.10487475637186595,-0.19434233039283233,-0.22429960881055294,0.613165984643262,0.0031571498784947376,0.1680302724193778,0.1190302296097224,0.0070481982369337,-0.09930391275131076,0.07907193162580814,-0.18608910596380474,0.6422381993342856,-0.03701467026341339,0.1988781375995737,-0.16396529385658593,0.6457098819740298,0.6579533597026371,0.1503301240250507,-0.0704220608592693,0.4556066593591975,0.07169593101848422,-0.07564036149489753,0.5147192377328611,-0.032266484827926774,0.024101726816502782,0.5278745849157257,-0.12756072403944427,0.09059441988678318,0.5364010750188313
u2_rms,-0.011544234393549447,0.7736388313755198,0.826527723589502,0.11351186512374124,0.06594852754555551,-0.09784471572896798,0.11420469093962278,0.04540088812296822,-0.20382440620909156,-0.0950503330159785,0.6881897141503021,-0.20623535162180684,-0.0011623822055688998,0.9065455304127527,1.0,0.013762842550262241,0.015732491528833947,-0.16839468871613172,0.01488987717316822,-0.013002339895570323,-0.2299336707074341,-0.3082652016866374,0.8199562936406661,0.2515372800074428,-0.033807736707800844,0.7383293557168332,0.8752710916488342,-0.1132554091439617,0.026470908561640655,-0.2750772098538271,-0.11352125644744747,-0.12527864732007812,-0.19026919855990215,-0.3185713901718151,0.7033491433295165,0.10939906787322112,0.014731027522954819,0.5511993807472866,0.7167523724658991,-0.21841734664122148,0.0068726759639059064,-0.3151080910880012,-0.21830556995665967,-0.22767456534939406,-0.22876341785168897,-0.29011765733965655,0.5612981494273603,-0.02823228899320599,0.11617442792247015,0.0139435343045046,-0.1133589613675582,-0.21911683215951464,0.0027805850960348727,-0.29344877416520176,0.584305509460126,-0.1506571965519353,0.18973536008363961,-0.1939370841096308,0.5320700646472171,0.5067019840925039,0.09198339923904497,-0.016730529578165707,0.6508433936951841,-0.04213946012126578,-0.014704222168241956,0.7432670494606681,-0.16924708423152077,0.10531212545649987,0.7429505486296326,-0.26445473936238784,0.17532149609712766,0.7344111286721329
u2_zcr,0.0067911471333910525,-0.02592515282964867,-0.10204939045598081,0.7406501288947004,0.044433569466930736,0.37289876138181766,0.7327633199226107,0.7121345099994363,-0.21489661178403063,0.5066954023141359,-0.011055340121813582,-0.26958037760825243,0.004177318502697292,0.11871514503588222,0.013762842550262241,1.0,-0.02411911010727758,0.5085375140265826,0.9986945281706496,0.9865696028673777,-0.21242310212231316,0.4432413544115448,0.12392703463056531,-0.34629147464514504,0.0154399260390402,0.26460502730029406,0.1948798650945834,0.8374213630686117,0.03340633914214906,0.376434305302219,0.8332477628322523,0.8341746848128315,-0.2073189544956328,0.19307653485385975,0.25765702599039264,0.22047898069623362,-0.013001249715067602,0.3638028705819661,0.3449143884271069,0.649197332812554,0.03722306167912903,0.2809447795728561,0.6450262485855085,0.6503317990118263,-0.26307368042936885,0.03661430863300991,0.3643237174146668,0.517987880677062,0.7371479090791712,0.9997999937140162,0.8357666950494537,0.6466943470537462,0.8476183725091848,0.3690488898848837,0.19875161573477246,0.17258590999566137,0.3208735025182431,0.20054219050103264,0.1324833590352063,0.1323058289748478,0.7417075517511172,-0.3797487357811394,-0.3566196269824984,0.9750570984964557,-0.6034846366437097,-0.4388485352306963,0.802018929291136,-0.5473574176372755,-0.2841771470467241,0.5615109976728959,-0.45434692582022895,-0.11930811272508551
u2_skew,0.004470231970740915,6.114975878460184e-05,0.010648070579622127,-0.012138588275649058,0.17751701902065617,-0.03933397504508937,-0.011003099672934797,-0.03956989747181883,-0.04590444560135446,0.017514314452168042,0.00299820168809677,-0.03154329749588679,0.00861788741549388,0.0021427032496050317,0.015732491528833947,-0.02411911010727758,1.0,-0.027239631045159515,-0.022654433689487972,-0.02265091986910512,0.006213316022913398,0.01061403907314196,0.004286527206081041,0.021303429196136318,0.0058774080604610335,-0.003112562747017973,0.011353309333076048,-0.032248395400232166,0.09046157755309538,-0.012405698265626701,-0.03263482759170502,-0.03262179115257335,-0.007495978092033722,0.014112343352711046,-0.0005971915746892097,0.012530834216021677,-0.010477568247912355,0.005165165560748555,0.013711144273064454,-0.034135669746555,-0.0019875591548559656,-0.018181778638236962,-0.03340658080203971,-0.03304137691076508,0.0015997704825012158,0.01489933796750904,0.004518111498764557,0.014377593097283288,-0.010606813273202181,-0.023469517894826444,-0.031903999067573525,-0.03367334576686608,-0.011005190124595629,-0.0319990927497644,-0.007119637275234801,-0.04375565443592362,-0.00922578368162451,-0.007304754714717902,-0.0036300980403418,-0.007247522417897835,-0.021795317962222175,0.06593430716753501,0.03361730836230947,-0.015955541936788983,0.006442553250376368,0.02616428875587331,-0.02682798587432894,-0.01887804473258381,0.019608266602348493,-0.026439242817649318,-0.025376663664800608,0.013575700424654473
u2_kurt,0.022578515670129765,-0.15910345209397686,-0.24702896450474096,0.3198249423074602,-0.010282918489625346,0.6057121396081557,0.316003218811633,0.3371691679910983,-0.036908819093394656,0.32502478352773284,-0.12962018868415773,-0.18826211964965267,-0.016016208174290992,-0.08437907774067542,-0.16839468871613172,0.5085375140265826,-0.027239631045159515,1.0,0.5100725905344747,0.5134592125855665,-0.05848624224852707,0.31477767596898903,-0.06004174724502857,-0.17753269460429044,0.01600731584652536,0.009907694136387145,-0.05901469231489467,0.44327318178724684,0.06234754358120769,0.6619046086238636,0.44220364898466313,0.4465966384640886,-0.07444334627330233,0.19542552656256576,0.022684226662890654,0.16548225864531882,-0.015410924870838229,0.08821293116049839,0.038464345580519296,0.330552024159915,0.050492524474954364,0.5378819456322436,0.32894914879519305,0.3337173089634001,-0.1079679764672995,0.12737450188627794,0.10318352922299179,0.2948567021090855,0.31908271349590683,0.5112193000385757,0.443602057149759,0.32926520064454334,0.44138087476315213,0.21378199051491079,0.014003541988189325,0.17594409023106697,0.18624926736403832,0.17586946846620727,-0.013969869233136074,0.0030186459861567686,0.31963783910643967,-0.30442357467273296,-0.4690983850219167,0.4980146598175202,-0.4937997087793821,-0.5606894783381785,0.4269119529153021,-0.4602527242656286,-0.47825268857728737,0.2942045346633077,-0.4018030542161759,-0.39962449947621054
u2_dom_freq,0.007028201390990937,-0.02464275069978219,-0.10018702187706106,0.7356254873206681,0.045308554569662665,0.36982985213261155,0.7278045257835701,0.7070227547430198,-0.21492729908384114,0.5051360355161838,-0.009994138882721347,-0.26671934649755613,0.004086870093288797,0.11931017669200887,0.01488987717316822,0.9986945281706496,-0.022654433689487972,0.5100725905344747,1.0,0.9851005827108881,-0.21299895920413736,0.4428678812529272,0.12445229121517046,-0.34543063211288527,0.014958005705240147,0.26394674529123424,0.19497895483158412,0.8313834020057868,0.0329396310777573,0.375724155780431,0.8272712147602993,0.8280235822343827,-0.20685224518738443,0.18946549453408787,0.2570778575773077,0.22092878395446913,-0.013013671788780708,0.36065205113032905,0.34242765178711176,0.6427854329999261,0.03690197135809187,0.2801420781770884,0.6385617782889884,0.643889666367423,-0.26130694789670716,0.03541458168311581,0.3613627184339565,0.5129717739338352,0.7322083170876835,0.9987996161136297,0.8297386092959439,0.6402896084931088,0.8418241261337532,0.3643073746021689,0.19753180932728376,0.16928640718595692,0.31755589439553805,0.19870512827625963,0.13160486434279517,0.13136746633387936,0.7361465116807768,-0.3757328932097894,-0.35329121346984643,0.9740899158402359,-0.6047689164023536,-0.43907096028248366,0.7968482097048663,-0.5472292168016072,-0.2837598150340626,0.5563204417086989,-0.4526759521943108,-0.11964446606170866
u2_spectral_centroid,0.007137639870666444,-0.04683216090965213,-0.1298250006857367,0.7298182524532933,0.03905250779111969,0.38188201089185375,0.7216220787543617,0.7237952254123408,-0.1598865670296706,0.48617964107796063,-0.03302314252340315,-0.2685518206027614,0.004104582116127147,0.0998819243288016,-0.013002339895570323,0.9865696028673777,-0.02265091986910512,0.5134592125855665,0.9851005827108881,1.0,-0.05865285711791056,0.43070824200864133,0.10381487766898469,-0.34738011804595886,0.015401114422113102,0.25020952057032014,0.1712338762676763,0.8307789402752145,0.03298552854127842,0.39010379692591746,0.8268468329654342,0.8343612336481593,-0.1381686774122981,0.18938725521583433,0.24088985755583858,0.2203089901563572,-0.013620844132489231,0.35405677137508446,0.3253669105092319,0.6470474123364592,0.03791082291358703,0.2942433193436071,0.6427291103436965,0.6511019211823091,-0.20841027023075273,0.03076167891616079,0.3515860246464677,0.5176992669695017,0.7262008015904653,0.9867052584017473,0.8291925828217429,0.6445677694648061,0.8403544386984417,0.37175764382060045,0.18024544899091904,0.18489819137233965,0.3113812769643519,0.20399717563889766,0.11763625647392933,0.12015445387844151,0.7305245451410406,-0.38975950406231447,-0.382041519848892,0.9566381507860288,-0.607721694599516,-0.4598700026634312,0.7929967837445303,-0.5535405087513318,-0.30911763330460545,0.5590173235572664,-0.46360964426727086,-0.14615576081211953
u2_spectral_bandwidth,0.008721515395529593,-0.14503026677018266,-0.17245360399954932,-0.18102903964875977,-0.03150167375416791,-0.03100574357097628,-0.1812477870612881,-0.05175178728126807,0.35222742375188215,-0.16822225201017088,-0.15784140731570634,0.09100619840128489,0.006200539118417318,-0.1974098187612609,-0.2299336707074341,-0.21242310212231316,0.006213316022913398,-0.05848624224852707,-0.21299895920413736,-0.05865285711791056,1.0,-0.09290473944622679,-0.20612147861431712,-0.005020498189705683,-0.0012487331042373977,-0.19080519680297747,-0.23218301484672096,-0.15866519642822505,-0.021634697040372464,0.015472323918852377,-0.1569950484177241,-0.11897148419364613,0.46391418326377415,-0.033918308351480776,-0.2046778990440813,-0.062369726046659114,-0.005184160188915383,-0.16824823159231075,-0.21819573539532633,-0.10708757591585258,-0.005249003795807124,0.02866479170993202,-0.10739679508904365,-0.08951874190297501,0.38419261407885885,-0.02664826554018357,-0.1908143574984656,-0.07321446300915387,-0.1810286260595492,-0.21233850402199125,-0.15835591843448088,-0.1066359569272092,-0.1736049572032071,-0.03348237204859171,-0.17243002033555946,0.020988465221100965,-0.13768512658712725,-0.012433736593121934,-0.14312213078631372,-0.12491976968450201,-0.17659519697048492,0.02500403797963168,-0.10408255726714415,-0.2130519173884548,0.08997103349597908,-0.09016372784292635,-0.15378283605650045,0.07713167047801622,-0.11633515421495098,-0.09482487132966716,0.04334259305306684,-0.13992080284233877
u2_spectral_entropy,0.009299016038847635,-0.13216266796617201,-0.1977649465131143,0.25430501093586627,0.05700731498650164,0.192542824353376,0.24995383780374458,0.21675853714989216,-0.13181285297379147,0.7325651232296426,0.026727064863307448,0.09114492023112022,-0.010472903509434889,-0.19808315684429914,-0.3082652016866374,0.4432413544115448,0.01061403907314196,0.31477767596898903,0.4428678812529272,0.43070824200864133,-0.09290473944622679,1.0,-0.04515262932105753,-0.3736436452511001,0.007752766550163836,-0.12138932761842908,-0.19985946821784548,0.4554040033727737,0.012869791967673943,0.3493962584039707,0.4547059747141075,0.4474706119299928,-0.09847805317298212,0.8511027772559718,-0.0014316952467604003,-0.00578853346689766,-0.014940425713778991,-0.06594868608844935,-0.09681473353402734,0.43654729126043373,0.0014905059577202562,0.3443462443161518,0.4358646534186985,0.43862265910674153,-0.051712080920339375,0.7596174233079013,0.03218742062125172,0.21898582595833294,0.2519826466799316,0.4437382310634225,0.45478072436329314,0.4359698573831415,0.3614499306784306,0.36152854898354664,0.07589219479746626,-0.020920646177256055,0.0938548340806774,0.10090864491092405,0.05759135387578635,0.023573360059077727,0.27367604367359494,0.052172314966985475,-0.31100545520054057,0.5089296363531496,-0.1111391178418772,-0.4809014581324853,0.5192982265260713,-0.1720718725375653,-0.40457363832284426,0.46567995156778025,-0.19155605891647673,-0.3198504609652605
u2_energy,-0.012249419348272627,0.7494744377006297,0.6646090936801562,0.16774469268452638,0.04236776403920442,-0.0034128950052368617,0.16613950461689342,0.1196116171901933,-0.17229363199830547,0.08434644942837753,0.8439738610121462,-0.14911037480499817,-0.019173642710764688,0.9028366762724767,0.8199562936406661,0.12392703463056531,0.004286527206081041,-0.06004174724502857,0.12445229121517046,0.10381487766898469,-0.20612147861431712,-0.04515262932105753,1.0,0.13505341090396505,-0.024547121364637575,0.72979980209091,0.7297388783756248,0.020790683592232198,0.02466114884123203,-0.12356998705142812,0.02031077376224094,0.010887403256518062,-0.178515199245458,-0.060572287297928115,0.8521484387962684,0.09335299676687228,0.011839101823000325,0.5446238319423062,0.6120488832481198,-0.0721232064932865,0.00522356519705145,-0.1519805615577281,-0.07211422193536324,-0.0780873354229964,-0.18782153777147192,-0.05065695368777772,0.6830285934555769,0.011466129836900344,0.16863997082710255,0.1242164335031618,0.020676288108690453,-0.07289123028019784,0.08598034130484951,-0.15744149598107318,0.7693059785819295,-0.02472529267331799,0.2033209795932243,-0.14575299573493755,0.7847713483494128,0.7895971895932155,0.1544198909208626,-0.03244963965943449,0.39914157552879254,0.08305622487270636,-0.03589871688239365,0.4504128527391501,-0.0116262534849603,0.05327573996713531,0.4634202114515216,-0.09598958826871992,0.11273575333281903,0.47193290129460863
u2_energy_ratio,-0.019986395011705793,-0.06030781281255948,-0.08863995502441234,-0.16009422850956884,-0.059642140809526595,-0.047301299894223485,-0.1656560079057193,-0.11140029121914485,0.13828140986872606,-0.10231369430420634,-0.06166381969236426,-0.38180949759475036,-0.01741153573059941,0.1618495621477131,0.2515372800074428,-0.34629147464514504,0.021303429196136318,-0.17753269460429044,-0.34543063211288527,-0.34738011804595886,-0.005020498189705683,-0.3736436452511001,0.13505341090396505,1.0,-0.0179946931597771,-0.04692873103988492,-0.026904932388490475,-0.3862029908561404,0.020367627737723853,-0.22600182009608005,-0.3853353506060569,-0.3878720322416843,0.07767670656424218,-0.10807079283874463,-0.04735518588871346,0.0037344973109021363,0.020646706584772856,-0.18006098137403495,-0.19541143886344137,-0.29248352111133935,0.023383966743792315,-0.17655103275389025,-0.2897548619244707,-0.2958864887916644,0.14548898149016173,0.010316041754962077,-0.17141869978560637,-0.38935452548954524,-0.16046417041980537,-0.3458905075659576,-0.38633946870956937,-0.2912628886954029,-0.341884903679866,-0.2451567154273992,-0.04581311004412635,-0.08448226649790047,-0.14006742655945317,-0.11661575071968007,-0.048659562084957454,-0.02702100133851622,-0.15654438937379056,0.07996330105237223,-0.03921190015396861,-0.39103380445134556,0.13174401685410142,0.32627730029169655,-0.3795013504812071,0.26527099897406,0.17647943580014838,-0.234240253461431,0.2562439996765184,0.07541666588426325
u3_mean,-0.21681590752323604,-0.04268809049378313,-0.040428082409295116,0.01095970722972134,-0.007823584050811287,0.009428299170522004,0.010855621756729217,0.012633130160486386,0.002592473705684981,0.00992362598825831,-0.032323993708720224,-0.01908836243334917,0.057361119288048386,-0.03230231683259607,-0.033807736707800844,0.0154399260390402,0.0058774080604610335,0.01600731584652536,0.014958005705240147,0.015401114422113102,-0.0012487331042373977,0.007752766550163836,-0.024547121364637575,-0.0179946931597771,1.0,-0.011912637413314275,-0.019087835031759436,0.01654978868614454,-8.598007259570945e-05,0.01650922866453984,0.016444023559622288,0.013856543789310794,-0.028106515844019898,0.004203705902634725,-0.008228917405178286,0.006620011238272384,-0.541596671050226,0.026179323795381935,0.010311657025471776,0.015330462731534938,-0.003919698643695532,0.01109158291287959,0.015165198698524734,0.015464137431070125,-0.014311074989705857,-0.009623720090904113,0.009029673542799878,0.037435605074569146,0.011158546255947513,0.015263921427214527,0.016248224037673148,0.01551659676439169,0.025734802462101136,0.011859209781811398,-0.011147753936753406,0.02216553554936021,-0.0006140763494717115,-0.0014145030209426423,-0.01964906477236911,-0.01840995302471483,0.014297510227263548,-0.02310588410322193,-0.033039201555064124,0.015616935416331532,-0.021151105662918536,-0.029374262837283834,0.01799000407348967,-0.026182074396678967,-0.02230796456340614,0.012961004183289904,-0.02329673040988273,-0.021895197563349452
u3_var,-0.01493313856846625,0.6360277406549534,0.562494578364904,0.21267146555438407,0.038674351122303,0.014428038045696428,0.2104348433636012,0.17713414216921763,-0.14991251616057766,0.01603102978005326,0.5535804410960898,-0.2515807684412464,-0.004893032367476383,0.8262579104409836,0.7383293557168332,0.26460502730029406,-0.003112562747017973,0.009907694136387145,0.26394674529123424,0.25020952057032014,-0.19080519680297747,-0.12138932761842908,0.72979980209091,-0.04692873103988492,-0.011912637413314275,1.0,0.896133314499001,0.19153274114548013,0.05754174172777766,-0.07249412978474504,0.18978345828018234,0.18438850353081673,-0.2356383252805362,-0.2346329471629306,0.9089165059778535,0.33285267014125336,0.01226002591845817,0.7368044457705504,0.7432224930051567,0.042599941071358186,-0.0013820655691887665,-0.12260708734786784,0.04236198474867826,0.037857430077720626,-0.2464904566403412,-0.24103802538294108,0.7116660756686668,0.13840865752771292,0.21314775241662792,0.2640973918994603,0.1918195615162176,0.0415810751270318,0.277347224493867,-0.05254949313068904,0.5781662434311968,0.09556376000023073,0.32048365753877284,-0.05543830431756497,0.5638765282674794,0.5573829548554824,0.20666945176364152,-0.1117175685511135,0.3267750242526914,0.20351809092435003,-0.16959799702457473,0.351299242469569,0.11217227973155755,-0.15229659603845377,0.3992278373876601,-0.024871087758377847,-0.062059934384539786,0.429725574030173
u3_rms,-0.015375128415512794,0.6790741546526962,0.7217307699850211,0.20560941812475658,0.06736740292212766,-0.03960857456584614,0.20468318981146658,0.14194152272216176,-0.21196008805996996,-0.012635832014299325,0.6030535140976915,-0.31454131103821653,-0.0012259824526674532,0.8074998888233417,0.8752710916488342,0.1948798650945834,0.011353309333076048,-0.05901469231489467,0.19497895483158412,0.1712338762676763,-0.23218301484672096,-0.19985946821784548,0.7297388783756248,-0.026904932388490475,-0.019087835031759436,0.896133314499001,1.0,0.09040989276573254,0.02992450308047362,-0.16897813673103285,0.08917256201213428,0.07915868839441446,-0.28051476841191164,-0.34099329238780896,0.8434182197684786,0.4027303716862863,0.016267677509999273,0.6978860014245959,0.8376963316537201,-0.07815711011870662,-0.0071218167400200144,-0.24113133178835186,-0.07883012713516489,-0.08619123401153121,-0.30101727733425004,-0.31567857950027567,0.6930174754457704,0.1541951948049984,0.20718067162022866,0.19449090853041265,0.09065914852604144,-0.07953891581013105,0.23816236066678861,-0.18245874783836732,0.5973692110967038,-0.03219108633566965,0.3108810718280861,-0.1093002312618499,0.5337736817463888,0.49930549266049745,0.19498900931422092,-0.07434171049324859,0.5356599772652286,0.1341257319206428,-0.11600933328696353,0.5833151448470346,-0.0056384801374488045,-0.08653356087370354,0.6497116663389627,-0.16739343522605646,0.02416153251667002,0.6685337677282801
u3_zcr,0.007337346977337718,-0.09473293095517137,-0.1803194317059762,0.5727573879231772,0.02175597156214613,0.32022424155249823,0.5644654440044422,0.5708742276222849,-0.1257021498565829,0.4254764888175346,-0.07155261364338412,-0.2243349272278198,0.008335346015958736,0.007066169951860833,-0.1132554091439617,0.8374213630686117,-0.032248395400232166,0.44327318178724684,0.8313834020057868,0.8307789402752145,-0.15866519642822505,0.4554040033727737,0.020790683592232198,-0.3862029908561404,0.01654978868614454,0.19153274114548013,0.09040989276573254,1.0,0.03216246495279537,0.43809412121414326,0.9990759205726671,0.9954877296811875,-0.20908294858692394,0.3154996116385676,0.18779708355390143,0.09629191632443988,-0.019429387221989006,0.3465366447231309,0.3131528440815492,0.8174803950085999,-0.003278294897688565,0.3364302594210388,0.8134273603960451,0.8184840604732507,-0.28514909420113727,0.06142956506259282,0.34173123078594947,0.5847326997364035,0.5683040134192028,0.8351352016582311,0.9998981969714985,0.8152526944268108,0.8722858541183174,0.6313625664533932,0.17937782360136267,0.24378042833735486,0.36138833435976475,0.2405686631134707,0.1267727938420004,0.11932221133905485,0.5917576185926791,-0.3141659533427115,-0.37512959639327337,0.8384512235537825,-0.48674198793952766,-0.4634812181754707,0.96513121222033,-0.6261941898268855,-0.4273123915345899,0.7161564670690268,-0.5624349727780261,-0.22762799453475044
u3_skew,-0.0008890410597542495,-0.010560498764268502,-0.009254739375530507,-0.0006875526804622923,0.026715472833759964,0.07996896440150177,-0.002435172817160075,-0.0038424908348827815,-0.012402926285685041,0.012647505076372785,-0.006710535128916583,-0.014588616074251807,0.0007578909003827624,0.027827053976949585,0.026470908561640655,0.03340633914214906,0.09046157755309538,0.06234754358120769,0.0329396310777573,0.03298552854127842,-0.021634697040372464,0.012869791967673943,0.02466114884123203,0.020367627737723853,-8.598007259570945e-05,0.05754174172777766,0.02992450308047362,0.03216246495279537,1.0,0.030122852008304595,0.032742251689378096,0.03178569096003329,-0.025468146370321233,0.024964401460979238,0.05550156069982988,0.02470087229405391,-0.0008208867092066632,-0.005927063837481348,0.0015861333739171173,0.02264162718899796,-0.05718219218567724,0.01785167119413801,0.02229234373354874,0.023249380412185723,-0.014950159134707599,0.03363068971122734,0.02331200157223474,-0.01693008743162886,-0.000546586083684643,0.0333451503548969,0.032477709921889995,0.022954170572876565,0.023001981698116274,0.025391836393623145,0.0017408518764811145,0.03954334381894354,0.046898960055655574,0.039780036191000075,0.0010912571972851637,0.002113867827426117,-0.006367476212873189,-0.012990562501687036,-0.018171416844565857,0.0200093216894777,-0.023818943495628426,-0.02316365091901719,0.015361106230049184,-0.032081260521129376,-0.028918325204475643,-0.0050124706837462694,-0.021559447576690708,-0.024627546163701147
